name,category,download_url,n,m,density,k_min,k_avg,k_max,r,t,t_min,t_avg,t_max,C_avg,C,LCC,class
DD-g679,protein,http://nrvis.com/./download/data/protein/DD_g679.zip,256,611,0.018719362745098042,2,4.7734375,8,0.1939460515073845,1185,0,4.62890625,13,0.4750465029761906,0.4584139264990329,1.0,0.0
DD-g68,protein,http://nrvis.com/./download/data/protein/DD_g68.zip,775,2093,0.006978411269484038,2,5.401290322580645,13,0.4314997874524133,4416,0,5.698064516129032,21,0.4390605451895772,0.4067796610169492,1.0,1.0
DD-g680,protein,http://nrvis.com/./download/data/protein/DD_g680.zip,436,1069,0.011272803964989982,2,4.903669724770642,9,0.1451079676953275,2067,0,4.740825688073394,14,0.4720365516237077,0.4466292134831461,1.0,2.0
DD-g681,protein,http://nrvis.com/./download/data/protein/DD_g681.zip,208,553,0.025687476774433296,1,5.3173076923076925,11,0.27473887489504595,1395,0,6.706730769230767,21,0.5608558108558106,0.533256880733945,1.0,1.0
DD-g682,protein,http://nrvis.com/./download/data/protein/DD_g682.zip,476,1074,0.009500221141088014,1,4.512605042016807,9,0.1925737050440598,1809,0,3.8004201680672254,13,0.4509837268240637,0.4230589335827877,1.0,0.0
DD-g683,protein,http://nrvis.com/./download/data/protein/DD_g683.zip,401,1117,0.013927680798004988,2,5.571072319201996,11,0.274730380219239,2757,0,6.875311720698256,17,0.5239489659689159,0.4891767210787793,1.0,5.0
DD-g684,protein,http://nrvis.com/./download/data/protein/DD_g684.zip,753,1846,0.0065200192139244426,1,4.903054448871182,9,0.2883892524200664,3486,0,4.629482071713149,17,0.4445245473133921,0.43005181347150256,1.0,1.0
DD-g685,protein,http://nrvis.com/./download/data/protein/DD_g685.zip,305,735,0.015854184641932702,1,4.819672131147541,9,0.21995137164452847,1461,0,4.7901639344262295,13,0.4870908144678633,0.4643992371265099,1.0,1.0
DD-g686,protein,http://nrvis.com/./download/data/protein/DD_g686.zip,498,1103,0.008912915242458769,1,4.429718875502008,11,0.3622852534203993,1890,0,3.7951807228915664,14,0.4277757494624971,0.4335856847900895,1.0,0.0
DD-g687,protein,http://nrvis.com/./download/data/protein/DD_g687.zip,725,2600,0.009906648885502,1,7.172413793103447,15,0.3576522528447287,7569,0,10.44,29,0.4746152315117844,0.42954429374042336,1.0,1.0
DD-g688,protein,http://nrvis.com/./download/data/protein/DD_g688.zip,300,748,0.016677814938684504,2,4.986666666666666,11,0.12767936097156052,1458,0,4.86,17,0.4801599326599325,0.4363962885363664,1.0,2.0
DD-g689,protein,http://nrvis.com/./download/data/protein/DD_g689.zip,125,279,0.036000000000000004,1,4.464,9,0.40159656829573337,474,0,3.792,12,0.40939047619047614,0.4251121076233184,1.0,5.0
DD-g69,protein,http://nrvis.com/./download/data/protein/DD_g69.zip,349,854,0.014063168988571616,1,4.893982808022923,10,0.31012445222603363,1776,0,5.088825214899713,14,0.4728339473325143,0.4652868745087765,1.0,5.0
DD-g690,protein,http://nrvis.com/./download/data/protein/DD_g690.zip,202,499,0.02458006994729324,2,4.9405940594059405,9,0.3045176287497114,927,0,4.589108910891089,15,0.4455917020273457,0.4170040485829961,1.0,5.0
DD-g691,protein,http://nrvis.com/./download/data/protein/DD_g691.zip,560,1397,0.008925376948632763,1,4.989285714285714,10,0.2387415675625211,2523,0,4.505357142857143,16,0.4314951814058962,0.4003490955252301,0.9964285714285714,2.0
DD-g692,protein,http://nrvis.com/./download/data/protein/DD_g692.zip,205,534,0.025538020086083208,1,5.209756097560977,11,0.1464559380366782,1233,0,6.014634146341463,20,0.5289979938760421,0.4983831851253032,1.0,5.0
DD-g693,protein,http://nrvis.com/./download/data/protein/DD_g693.zip,130,310,0.03697078115682767,2,4.769230769230768,8,0.11709997499557953,576,0,4.430769230769231,12,0.4725824175824176,0.4454756380510441,1.0,2.0
DD-g694,protein,http://nrvis.com/./download/data/protein/DD_g694.zip,413,1134,0.013328945203225277,2,5.491525423728813,10,0.2097684879505338,2307,0,5.585956416464891,19,0.4621219109112581,0.4147042962430344,1.0,2.0
DD-g695,protein,http://nrvis.com/./download/data/protein/DD_g695.zip,187,533,0.030648036340635964,1,5.7005347593582885,12,0.2509752124596628,1233,0,6.593582887700535,17,0.4886512180629826,0.4326315789473684,1.0,2.0
DD-g696,protein,http://nrvis.com/./download/data/protein/DD_g696.zip,106,218,0.03917340521114106,1,4.113207547169812,7,0.4075131007890189,315,0,2.971698113207548,8,0.4016621743036837,0.38650306748466257,1.0,0.0
DD-g697,protein,http://nrvis.com/./download/data/protein/DD_g697.zip,198,438,0.02245808337178896,1,4.424242424242424,8,0.20464527027026846,699,0,3.5303030303030303,12,0.4303751803751804,0.4035796766743649,1.0,5.0
DD-g698,protein,http://nrvis.com/./download/data/protein/DD_g698.zip,178,398,0.025265028883387292,1,4.47191011235955,9,0.13574183853913555,702,0,3.943820224719101,12,0.4602238273586587,0.4474187380497132,1.0,1.0
DD-g699,protein,http://nrvis.com/./download/data/protein/DD_g699.zip,150,318,0.028456375838926174,2,4.24,8,0.2035409335473644,450,0,3.0,9,0.38314285714285706,0.3829787234042553,1.0,0.0
DD-g70,protein,http://nrvis.com/./download/data/protein/DD_g70.zip,144,331,0.03214840714840715,2,4.597222222222221,8,0.2728933780884642,624,0,4.333333333333333,10,0.5035383597883599,0.4674157303370786,1.0,5.0
DD-g700,protein,http://nrvis.com/./download/data/protein/DD_g700.zip,185,420,0.024676850763807285,2,4.54054054054054,9,0.19720212630569128,729,0,3.9405405405405407,14,0.4440969540969542,0.4283196239717979,1.0,1.0
DD-g701,protein,http://nrvis.com/./download/data/protein/DD_g701.zip,173,381,0.025608280682887483,1,4.404624277456646,10,0.3306092165796924,567,0,3.277456647398844,14,0.3726718047527297,0.3777481678880745,1.0,5.0
DD-g702,protein,http://nrvis.com/./download/data/protein/DD_g702.zip,168,443,0.03157969774736242,1,5.273809523809524,11,0.2108238658319828,972,0,5.785714285714287,18,0.4906290799147941,0.4576271186440678,1.0,1.0
DD-g703,protein,http://nrvis.com/./download/data/protein/DD_g703.zip,125,277,0.03574193548387097,2,4.432,8,0.17809684646800228,504,0,4.032,11,0.5091238095238095,0.4658040665434381,1.0,5.0
DD-g704,protein,http://nrvis.com/./download/data/protein/DD_g704.zip,94,229,0.05239075726378403,2,4.872340425531915,9,0.20384300754018828,447,0,4.75531914893617,13,0.4988010807159742,0.4501510574018127,1.0,1.0
DD-g705,protein,http://nrvis.com/./download/data/protein/DD_g705.zip,82,176,0.05299608551641072,2,4.2926829268292686,9,0.26567510141008305,303,0,3.6951219512195115,12,0.4806329849012774,0.4488888888888889,1.0,5.0
DD-g706,protein,http://nrvis.com/./download/data/protein/DD_g706.zip,68,153,0.06716417910447761,1,4.5,8,0.43908067367637615,318,0,4.676470588235294,12,0.4864495798319327,0.5104333868378812,1.0,1.0
DD-g707,protein,http://nrvis.com/./download/data/protein/DD_g707.zip,318,783,0.015534789595857391,1,4.9245283018867925,10,0.23078250863061045,1740,0,5.471698113207546,15,0.516052710392333,0.5034722222222222,1.0,5.0
DD-g708,protein,http://nrvis.com/./download/data/protein/DD_g708.zip,70,151,0.06252587991718428,1,4.314285714285714,8,0.2570154532174996,276,0,3.942857142857144,9,0.5043197278911565,0.4859154929577465,1.0,5.0
DD-g709,protein,http://nrvis.com/./download/data/protein/DD_g709.zip,50,159,0.12979591836734694,3,6.36,8,0.0706086661866282,564,3,11.28,17,0.668619047619048,0.6401816118047673,1.0,1.0
DD-g71,protein,http://nrvis.com/./download/data/protein/DD_g71.zip,384,954,0.012973237597911228,1,4.96875,10,0.26167399606526964,1890,0,4.921875,17,0.4685185185185186,0.4478672985781991,1.0,2.0
DD-g710,protein,http://nrvis.com/./download/data/protein/DD_g710.zip,341,954,0.01645678799378989,1,5.595307917888564,10,0.16104361167086506,2448,0,7.178885630498535,18,0.5522087231764654,0.5163467622864375,1.0,2.0
DD-g711,protein,http://nrvis.com/./download/data/protein/DD_g711.zip,87,218,0.0582731889869019,2,5.011494252873564,8,0.2883233725338977,492,0,5.655172413793102,14,0.5420908593322388,0.5162644281217209,1.0,1.0
DD-g712,protein,http://nrvis.com/./download/data/protein/DD_g712.zip,46,106,0.10241545893719807,2,4.608695652173913,9,0.1043918339337796,213,0,4.630434782608695,11,0.5242408557625948,0.5,1.0,0.0
DD-g713,protein,http://nrvis.com/./download/data/protein/DD_g713.zip,133,317,0.036113009797220326,1,4.7669172932330826,9,0.2719763713648756,663,0,4.984962406015038,16,0.5315013724788161,0.5026535253980288,1.0,0.0
DD-g714,protein,http://nrvis.com/./download/data/protein/DD_g714.zip,31,63,0.13548387096774195,1,4.064516129032258,6,0.5813397129186613,129,0,4.161290322580645,9,0.4290322580645161,0.5443037974683544,1.0,5.0
DD-g715,protein,http://nrvis.com/./download/data/protein/DD_g715.zip,70,181,0.07494824016563148,1,5.1714285714285735,9,0.3455171211989197,438,0,6.257142857142857,13,0.5378571428571431,0.5232974910394266,1.0,5.0
DD-g716,protein,http://nrvis.com/./download/data/protein/DD_g716.zip,37,71,0.1066066066066066,1,3.8378378378378377,7,0.15875013106847136,102,0,2.756756756756757,7,0.4216216216216217,0.41975308641975306,1.0,1.0
DD-g717,protein,http://nrvis.com/./download/data/protein/DD_g717.zip,157,367,0.02996896945941532,1,4.67515923566879,9,0.2520601790196684,780,0,4.968152866242038,11,0.5130168840359924,0.5138339920948617,0.7898089171974523,0.0
DD-g718,protein,http://nrvis.com/./download/data/protein/DD_g718.zip,147,382,0.03559780076414127,1,5.197278911564626,9,0.13415290049942405,771,0,5.244897959183674,14,0.4698088759313249,0.4292873051224944,1.0,2.0
DD-g719,protein,http://nrvis.com/./download/data/protein/DD_g719.zip,203,560,0.02731307613519973,2,5.517241379310343,10,0.14946384103267749,1308,0,6.443349753694581,16,0.5032176088826337,0.4730560578661844,1.0,2.0
DD-g72,protein,http://nrvis.com/./download/data/protein/DD_g72.zip,390,864,0.011390152264188252,1,4.430769230769231,9,0.20581862748674065,1212,0,3.1076923076923078,13,0.3791554741554744,0.3612518628912072,1.0,5.0
DD-g720,protein,http://nrvis.com/./download/data/protein/DD_g720.zip,175,375,0.024630541871921183,1,4.285714285714286,8,0.3058103723371373,588,0,3.36,11,0.4246530612244897,0.4203002144388849,1.0,2.0
DD-g721,protein,http://nrvis.com/./download/data/protein/DD_g721.zip,190,744,0.041436925647451966,1,7.83157894736842,14,0.1831538705729194,2109,0,11.1,23,0.4227192398245029,0.3805485384337784,1.0,5.0
DD-g722,protein,http://nrvis.com/./download/data/protein/DD_g722.zip,110,236,0.03936613844870725,1,4.290909090909091,9,0.2348290450100549,450,0,4.090909090909091,15,0.4827417027417028,0.4838709677419355,1.0,2.0
DD-g723,protein,http://nrvis.com/./download/data/protein/DD_g723.zip,125,316,0.0407741935483871,1,5.056,8,0.3689840653563025,666,0,5.3279999999999985,14,0.4745142857142857,0.4625,1.0,1.0
DD-g724,protein,http://nrvis.com/./download/data/protein/DD_g724.zip,313,738,0.015114278692553454,2,4.715654952076678,9,0.24934492714922024,1509,0,4.821086261980831,13,0.5036284801460517,0.4892996108949416,1.0,1.0
DD-g725,protein,http://nrvis.com/./download/data/protein/DD_g725.zip,369,879,0.012946270767055495,2,4.764227642276423,9,0.2013517059092201,1629,0,4.414634146341464,12,0.4748612724222485,0.4456908344733242,1.0,1.0
DD-g726,protein,http://nrvis.com/./download/data/protein/DD_g726.zip,231,572,0.021532091097308487,1,4.9523809523809526,10,0.24636764610494985,1125,0,4.87012987012987,14,0.46084656084656106,0.4432624113475177,1.0,5.0
DD-g727,protein,http://nrvis.com/./download/data/protein/DD_g727.zip,94,273,0.062457103637611526,1,5.808510638297872,10,0.19721980886185814,810,0,8.617021276595745,20,0.6079280648429585,0.5716302046577276,1.0,5.0
DD-g728,protein,http://nrvis.com/./download/data/protein/DD_g728.zip,208,472,0.021924934968413228,2,4.538461538461538,11,0.29978872541168106,765,0,3.6778846153846163,18,0.395781302031302,0.3988529718456726,1.0,0.0
DD-g729,protein,http://nrvis.com/./download/data/protein/DD_g729.zip,294,729,0.01692554154767709,1,4.959183673469388,9,0.18829313977991027,1509,0,5.132653061224491,18,0.4989768923442392,0.4740810556079171,1.0,2.0
DD-g73,protein,http://nrvis.com/./download/data/protein/DD_g73.zip,540,1264,0.008685494399780114,2,4.681481481481481,10,0.2850872282964615,2304,0,4.266666666666667,15,0.4489888300999413,0.4326760563380282,1.0,5.0
DD-g730,protein,http://nrvis.com/./download/data/protein/DD_g730.zip,172,379,0.0257717938256494,1,4.406976744186046,9,0.2271119892676028,597,0,3.4709302325581395,12,0.4352990033222592,0.3990641711229945,1.0,1.0
DD-g731,protein,http://nrvis.com/./download/data/protein/DD_g731.zip,86,228,0.06238030095759234,1,5.3023255813953485,10,0.3420887129591932,549,0,6.383720930232557,14,0.5434016242155779,0.4950405770964833,1.0,5.0
DD-g732,protein,http://nrvis.com/./download/data/protein/DD_g732.zip,234,645,0.023660173874766148,1,5.512820512820514,12,0.4197558650910677,1350,0,5.769230769230767,18,0.4107330940664273,0.4022646007151371,1.0,1.0
DD-g733,protein,http://nrvis.com/./download/data/protein/DD_g733.zip,215,657,0.02855900891110628,2,6.111627906976744,10,0.21687643063095866,1335,0,6.209302325581398,18,0.4058656330749353,0.3624762421938637,1.0,1.0
DD-g734,protein,http://nrvis.com/./download/data/protein/DD_g734.zip,104,260,0.04854368932038835,2,5.0,10,0.2427213933832964,564,0,5.4230769230769225,14,0.5208638583638583,0.483704974271012,1.0,5.0
DD-g735,protein,http://nrvis.com/./download/data/protein/DD_g735.zip,86,204,0.055813953488372085,1,4.744186046511628,7,0.3104358006166838,459,0,5.337209302325581,11,0.5432447397563678,0.5419126328217237,1.0,0.0
DD-g736,protein,http://nrvis.com/./download/data/protein/DD_g736.zip,285,1094,0.027032369656535705,2,7.6771929824561385,15,0.28735520190277025,2355,0,8.263157894736842,20,0.3289426947321686,0.28142925430210325,1.0,1.0
DD-g737,protein,http://nrvis.com/./download/data/protein/DD_g737.zip,206,537,0.0254321572341937,1,5.2135922330097095,9,0.2593400890569334,1119,0,5.432038834951456,15,0.46538757897981203,0.4424673784104389,1.0,5.0
DD-g738,protein,http://nrvis.com/./download/data/protein/DD_g738.zip,691,1651,0.006925480819648063,2,4.778581765557163,9,0.21111663585640256,3060,0,4.428364688856728,15,0.4713872234856319,0.43478260869565216,1.0,2.0
DD-g739,protein,http://nrvis.com/./download/data/protein/DD_g739.zip,161,366,0.02841614906832298,2,4.546583850931676,8,0.2668294997276364,615,0,3.819875776397516,11,0.42842354333037547,0.4212328767123288,1.0,2.0
DD-g74,protein,http://nrvis.com/./download/data/protein/DD_g74.zip,124,295,0.038683451350642536,2,4.758064516129032,11,0.17860753335564533,498,0,4.016129032258065,15,0.4520533677791742,0.3854489164086688,1.0,5.0
DD-g740,protein,http://nrvis.com/./download/data/protein/DD_g740.zip,85,180,0.050420168067226885,1,4.235294117647058,10,0.23463009962498435,303,0,3.5647058823529414,14,0.4519607843137254,0.42556179775280895,1.0,0.0
DD-g741,protein,http://nrvis.com/./download/data/protein/DD_g741.zip,117,278,0.04096669613910993,2,4.752136752136752,8,0.3187171052631572,540,0,4.615384615384615,14,0.4672568172568172,0.4537815126050421,1.0,0.0
DD-g742,protein,http://nrvis.com/./download/data/protein/DD_g742.zip,67,160,0.07236544549977386,1,4.776119402985074,8,0.18163371400781386,330,0,4.925373134328358,12,0.5379886282871357,0.4734576757532281,1.0,2.0
DD-g743,protein,http://nrvis.com/./download/data/protein/DD_g743.zip,333,783,0.014164767176815368,2,4.702702702702703,10,0.33777727878082026,1500,0,4.504504504504505,17,0.4763906763906761,0.4573170731707317,1.0,0.0
DD-g744,protein,http://nrvis.com/./download/data/protein/DD_g744.zip,133,337,0.03839143312827523,1,5.067669172932331,9,0.27065893261265817,726,0,5.458646616541354,13,0.5189760114572145,0.4708171206225681,1.0,2.0
DD-g745,protein,http://nrvis.com/./download/data/protein/DD_g745.zip,191,492,0.02711490768806834,1,5.151832460732983,10,0.4561644681101754,1197,0,6.267015706806282,20,0.4886021773456327,0.504212299915754,1.0,5.0
DD-g746,protein,http://nrvis.com/./download/data/protein/DD_g746.zip,61,147,0.08032786885245903,1,4.819672131147541,10,0.3631379268143421,285,0,4.672131147540983,15,0.4393052302888369,0.4234769687964339,1.0,5.0
DD-g747,protein,http://nrvis.com/./download/data/protein/DD_g747.zip,71,179,0.07203219315895372,1,5.042253521126762,10,0.1376168670101129,411,0,5.788732394366198,15,0.5349318131008272,0.4858156028368794,1.0,1.0
DD-g748,protein,http://nrvis.com/./download/data/protein/DD_g748.zip,228,497,0.01920550274364325,1,4.359649122807017,9,0.17584311311306902,729,0,3.1973684210526314,10,0.4080374547479809,0.3848996832101373,1.0,1.0
DD-g749,protein,http://nrvis.com/./download/data/protein/DD_g749.zip,67,180,0.0814111261872456,1,5.373134328358209,9,0.14655863235686808,468,0,6.985074626865671,14,0.5606728263444687,0.5545023696682464,1.0,0.0
DD-g75,protein,http://nrvis.com/./download/data/protein/DD_g75.zip,274,619,0.016550359616053046,1,4.518248175182482,8,0.2378612765924044,1158,0,4.226277372262774,15,0.4888425443169966,0.4703493095044679,1.0,5.0
DD-g750,protein,http://nrvis.com/./download/data/protein/DD_g750.zip,258,680,0.020510964316954733,1,5.271317829457363,11,0.2474784881735244,1602,0,6.209302325581398,21,0.5003056590265891,0.4909592399632241,1.0,0.0
DD-g751,protein,http://nrvis.com/./download/data/protein/DD_g751.zip,91,183,0.04468864468864469,1,4.021978021978022,9,0.2767315063927041,279,0,3.065934065934066,14,0.42567591139019706,0.4279141104294479,1.0,2.0
DD-g752,protein,http://nrvis.com/./download/data/protein/DD_g752.zip,271,789,0.021566215662156614,1,5.822878228782287,12,0.3623276854547544,2010,0,7.416974169741697,26,0.4883747863452659,0.471830985915493,1.0,1.0
DD-g753,protein,http://nrvis.com/./download/data/protein/DD_g753.zip,125,289,0.03729032258064517,1,4.624,8,0.1715523431980995,474,0,3.792,11,0.4277142857142857,0.3993260320134794,1.0,1.0
DD-g754,protein,http://nrvis.com/./download/data/protein/DD_g754.zip,156,399,0.03300248138957816,2,5.115384615384615,9,0.1707895901210706,879,0,5.634615384615384,12,0.5291666666666662,0.490787269681742,1.0,5.0
DD-g755,protein,http://nrvis.com/./download/data/protein/DD_g755.zip,110,239,0.039866555462885735,1,4.345454545454547,8,0.28877867327960555,399,0,3.627272727272728,13,0.4194805194805194,0.4290322580645161,1.0,1.0
DD-g756,protein,http://nrvis.com/./download/data/protein/DD_g756.zip,101,260,0.05148514851485148,2,5.148514851485149,9,0.07173297571151936,525,1,5.198019801980198,12,0.5168552569542666,0.43568464730290457,1.0,1.0
DD-g757,protein,http://nrvis.com/./download/data/protein/DD_g757.zip,160,448,0.03522012578616352,1,5.6,10,0.19975017175691911,1221,0,7.63125,17,0.5565525793650792,0.5475336322869955,1.0,2.0
DD-g758,protein,http://nrvis.com/./download/data/protein/DD_g758.zip,315,756,0.015286624203821656,2,4.8,9,0.2495844875346264,1605,0,5.095238095238095,15,0.4931292517006804,0.4981378026070764,1.0,2.0
DD-g759,protein,http://nrvis.com/./download/data/protein/DD_g759.zip,112,303,0.04874517374517375,1,5.410714285714287,9,0.34732550376432353,807,0,7.205357142857142,18,0.540639172335601,0.5323218997361477,1.0,5.0
DD-g76,protein,http://nrvis.com/./download/data/protein/DD_g76.zip,381,1027,0.014187042409172538,2,5.391076115485563,10,0.2279963717367681,2343,0,6.149606299212597,17,0.5013102528850563,0.4687875150060024,1.0,0.0
DD-g760,protein,http://nrvis.com/./download/data/protein/DD_g760.zip,136,288,0.031372549019607836,1,4.235294117647058,9,0.2659316015697992,429,0,3.1544117647058822,12,0.3956057422969191,0.39502762430939226,1.0,0.0
DD-g761,protein,http://nrvis.com/./download/data/protein/DD_g761.zip,578,1675,0.010044796795260056,2,5.795847750865053,11,0.3447370416714,4875,0,8.434256055363322,24,0.5730002696265669,0.5512211668928086,1.0,5.0
DD-g762,protein,http://nrvis.com/./download/data/protein/DD_g762.zip,227,694,0.0270554754200616,2,6.11453744493392,12,0.3174811099434325,1347,0,5.933920704845816,16,0.3675912682520617,0.339979808177688,1.0,1.0
DD-g763,protein,http://nrvis.com/./download/data/protein/DD_g763.zip,107,217,0.03826485628636925,1,4.05607476635514,8,0.2420881971465625,339,0,3.1682242990654204,10,0.4029817534490433,0.424812030075188,1.0,2.0
DD-g764,protein,http://nrvis.com/./download/data/protein/DD_g764.zip,98,192,0.040395539659162635,2,3.9183673469387763,7,0.2558139534883709,237,0,2.4183673469387754,7,0.3978134110787171,0.37264150943396224,1.0,1.0
DD-g765,protein,http://nrvis.com/./download/data/protein/DD_g765.zip,211,432,0.01949898442789438,2,4.0947867298578196,8,0.3062911070780375,615,0,2.914691943127962,14,0.4093996840442339,0.4016982364467668,1.0,5.0
DD-g766,protein,http://nrvis.com/./download/data/protein/DD_g766.zip,209,544,0.0250276039749724,1,5.205741626794258,9,0.27145224994527023,1278,0,6.114832535885168,12,0.5384749753170809,0.5077473182359953,1.0,5.0
DD-g767,protein,http://nrvis.com/./download/data/protein/DD_g767.zip,109,288,0.048929663608562685,2,5.284403669724772,10,0.16570572819168836,618,1,5.669724770642202,14,0.5161788262705694,0.4530791788856305,1.0,2.0
DD-g768,protein,http://nrvis.com/./download/data/protein/DD_g768.zip,106,249,0.04474393530997305,2,4.69811320754717,8,0.21091628907917306,441,0,4.160377358490567,11,0.4610512129380053,0.4315068493150685,1.0,2.0
DD-g769,protein,http://nrvis.com/./download/data/protein/DD_g769.zip,159,372,0.029615476474802963,1,4.679245283018868,9,0.2642400228668308,711,0,4.471698113207547,15,0.469362084456424,0.4566473988439306,1.0,0.0
DD-g77,protein,http://nrvis.com/./download/data/protein/DD_g77.zip,224,613,0.024543561819346568,2,5.473214285714287,11,0.22230817187509347,1530,0,6.830357142857142,19,0.5289515048443623,0.5118768819003011,1.0,1.0
DD-g770,protein,http://nrvis.com/./download/data/protein/DD_g770.zip,49,90,0.07653061224489796,2,3.673469387755102,8,0.1337386018237089,120,0,2.4489795918367347,8,0.4057823129251702,0.4166666666666667,1.0,1.0
DD-g771,protein,http://nrvis.com/./download/data/protein/DD_g771.zip,99,249,0.05132962275819418,2,5.03030303030303,9,0.18656372174623226,579,0,5.848484848484849,15,0.5739137405804072,0.5197486535008977,1.0,0.0
DD-g772,protein,http://nrvis.com/./download/data/protein/DD_g772.zip,224,545,0.021820948110185773,1,4.866071428571429,9,0.2522937765082656,1053,0,4.700892857142857,13,0.4506625566893422,0.44150943396226416,1.0,2.0
DD-g773,protein,http://nrvis.com/./download/data/protein/DD_g773.zip,354,817,0.013075975096429314,1,4.6158192090395485,9,0.22106172403400026,1419,0,4.008474576271187,13,0.42778450363196097,0.4331501831501832,1.0,0.0
DD-g774,protein,http://nrvis.com/./download/data/protein/DD_g774.zip,123,340,0.045315207250433163,1,5.5284552845528445,10,0.2194417005085413,792,0,6.439024390243902,17,0.5032842947477093,0.4583333333333333,1.0,5.0
DD-g775,protein,http://nrvis.com/./download/data/protein/DD_g775.zip,135,289,0.03195135433941404,1,4.281481481481482,8,0.29949091203715866,411,0,3.0444444444444443,9,0.3944091710758375,0.3809082483781279,1.0,5.0
DD-g776,protein,http://nrvis.com/./download/data/protein/DD_g776.zip,345,804,0.013549039433771486,1,4.660869565217392,8,0.04902314531397461,1266,0,3.669565217391305,10,0.4234368530020705,0.3904996915484269,1.0,1.0
DD-g777,protein,http://nrvis.com/./download/data/protein/DD_g777.zip,137,358,0.038428510090167456,2,5.226277372262773,10,0.2018187972763633,813,0,5.934306569343065,16,0.5066098945660987,0.4839285714285714,1.0,1.0
DD-g778,protein,http://nrvis.com/./download/data/protein/DD_g778.zip,95,249,0.05576707726763718,1,5.242105263157895,9,0.11816640063846705,534,0,5.621052631578947,14,0.510827067669173,0.4556313993174062,1.0,5.0
DD-g779,protein,http://nrvis.com/./download/data/protein/DD_g779.zip,397,893,0.011360455944838815,1,4.498740554156171,9,0.2638988169986393,1404,0,3.5365239294710333,14,0.4115049378273564,0.3946037099494098,1.0,2.0
DD-g78,protein,http://nrvis.com/./download/data/protein/DD_g78.zip,80,177,0.0560126582278481,1,4.425,8,0.2513714203940151,303,0,3.7875,10,0.4294047619047617,0.4347202295552367,1.0,0.0
DD-g780,protein,http://nrvis.com/./download/data/protein/DD_g780.zip,89,254,0.06486210418794687,1,5.707865168539327,10,0.20131911956438545,684,0,7.685393258426965,18,0.5618423399322275,0.5093075204765449,1.0,0.0
DD-g781,protein,http://nrvis.com/./download/data/protein/DD_g781.zip,37,94,0.14114114114114115,1,5.081081081081081,7,0.4922910733575594,258,0,6.972972972972973,12,0.6311454311454311,0.6157517899761337,1.0,0.0
DD-g782,protein,http://nrvis.com/./download/data/protein/DD_g782.zip,88,239,0.062434691745036575,2,5.431818181818182,8,-0.044485844621652684,549,0,6.238636363636362,13,0.4972132034632036,0.4533443435177539,1.0,2.0
DD-g783,protein,http://nrvis.com/./download/data/protein/DD_g783.zip,365,805,0.012118018967334035,1,4.410958904109589,11,0.25534648875271976,1263,0,3.4602739726027405,18,0.4088027041451702,0.4018453706649698,1.0,5.0
DD-g784,protein,http://nrvis.com/./download/data/protein/DD_g784.zip,72,161,0.06298904538341157,1,4.472222222222221,7,0.011619201629084749,300,0,4.166666666666667,9,0.5425925925925925,0.4885993485342021,1.0,0.0
DD-g785,protein,http://nrvis.com/./download/data/protein/DD_g785.zip,178,375,0.02380498952580461,1,4.213483146067416,7,0.2322235882465295,525,0,2.949438202247192,10,0.3794007490636704,0.39120715350223545,1.0,5.0
DD-g786,protein,http://nrvis.com/./download/data/protein/DD_g786.zip,151,358,0.03161147902869757,1,4.741721854304637,9,0.3051451031984818,819,0,5.423841059602648,13,0.5619310417323667,0.5478260869565217,1.0,2.0
DD-g787,protein,http://nrvis.com/./download/data/protein/DD_g787.zip,60,148,0.08361581920903954,2,4.933333333333334,8,0.1945076835515077,270,0,4.5,10,0.4201190476190476,0.4078549848942598,1.0,1.0
DD-g788,protein,http://nrvis.com/./download/data/protein/DD_g788.zip,251,644,0.020525896414342628,2,5.131474103585657,9,0.15088158782156466,1389,0,5.53386454183267,17,0.5169322709163348,0.4718070652173913,1.0,1.0
DD-g789,protein,http://nrvis.com/./download/data/protein/DD_g789.zip,36,95,0.1507936507936508,3,5.277777777777779,8,-0.013138153359558192,207,2,5.75,12,0.5502645502645502,0.4529540481400438,1.0,5.0
DD-g790,protein,http://nrvis.com/./download/data/protein/DD_g790.zip,89,261,0.06664964249233912,2,5.865168539325843,9,0.1811840857095046,726,1,8.157303370786519,16,0.5845282682361336,0.5226781857451404,1.0,1.0
DD-g791,protein,http://nrvis.com/./download/data/protein/DD_g791.zip,87,275,0.07350975674953221,1,6.32183908045977,11,0.18092691622103402,798,0,9.172413793103447,22,0.5405599509047784,0.4836363636363637,1.0,0.0
DD-g792,protein,http://nrvis.com/./download/data/protein/DD_g792.zip,121,288,0.03966942148760332,1,4.760330578512396,10,0.2715478318559585,600,0,4.958677685950414,17,0.498425816607635,0.48,1.0,2.0
DD-g793,protein,http://nrvis.com/./download/data/protein/DD_g793.zip,174,556,0.03694106703873497,2,6.390804597701149,11,0.15086321381141987,1725,0,9.913793103448276,25,0.5653974059146469,0.5357142857142857,1.0,0.0
DD-g794,protein,http://nrvis.com/./download/data/protein/DD_g794.zip,60,129,0.07288135593220339,1,4.3,8,0.3675785482123505,228,0,3.8,15,0.44765873015873,0.4587525150905433,1.0,1.0
DD-g795,protein,http://nrvis.com/./download/data/protein/DD_g795.zip,116,269,0.04032983508245877,1,4.637931034482759,9,0.3536436666188496,555,0,4.7844827586206895,14,0.4785235358511221,0.4920212765957447,1.0,2.0
